"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36"
"11" 7.62729e-10 3.73454e-10 1.80142e-10 7.46614e-10 2.72588e-10 3.92625e-10 -4.10693e-10 -1.65763e-10 -6.70226e-11 5.55065e-11 5.21627e-09 2.72165e-09 4.38351e-09 8.91704e-10 3.75255e-09 4.56212e-09 2.24001e-09 2.93754e-09 6.20516e-10 3.70769e-09 3.32074e-09 1.98242e-09 9.10051e-10 1.29045e-09 4.30041e-11 2.77901e-09 2.4496e-09 1.45148e-09 1.51488e-09 6.42578e-10 7.53586e-10 2.52448e-11 2.1929e-09 1.83656e-09 1.07429e-09 7.74555e-10
"12" 4.17813e-10 4.08011e-10 1.15206e-10 4.7159e-10 3.05794e-10 3.03057e-10 -1.0426e-10 -2.49665e-10 -9.33882e-11 -1.06497e-11 2.72165e-09 4.70889e-09 4.11004e-09 8.11064e-10 1.20103e-09 2.26511e-09 3.7635e-09 2.805e-09 5.90438e-10 1.64675e-09 1.68447e-09 9.47545e-10 1.50312e-09 1.18283e-09 1.32299e-10 1.2164e-09 1.20776e-09 7.16835e-10 6.72105e-10 9.59842e-10 6.36167e-10 9.17704e-11 7.73156e-10 7.36794e-10 4.84812e-10 3.31772e-10
"13" 6.21383e-10 4.26721e-10 1.52428e-10 1.94752e-09 6.6508e-10 4.39241e-09 2.3665e-10 -2.06767e-11 -1.92427e-09 -1.65931e-09 4.38351e-09 4.11004e-09 2.63344e-08 6.0287e-09 4.47558e-09 2.88844e-09 2.76655e-09 1.66831e-08 4.50839e-09 4.01238e-09 2.34236e-09 1.27928e-09 1.14959e-09 7.50986e-09 1.34078e-09 3.22979e-09 2.13089e-09 1.22978e-09 7.28319e-10 5.92772e-10 3.81923e-09 8.7607e-10 2.25139e-09 1.08611e-09 6.22335e-10 1.82968e-10
"14" 1.37869e-10 1.14997e-10 4.4994e-11 5.16119e-10 2.1669e-10 1.30827e-09 1.38488e-09 4.94631e-10 1.1262e-09 -4.60184e-09 8.91704e-10 8.11064e-10 6.0287e-09 1.62389e-08 -2.21861e-09 5.15858e-10 5.58986e-10 4.43033e-09 1.33049e-08 -3.36591e-09 -3.74752e-09 3.74082e-10 2.5046e-10 1.5467e-09 4.14876e-09 1.53768e-09 7.50624e-10 9.45688e-10 2.76408e-10 1.7642e-10 9.88978e-10 2.95434e-09 1.60054e-09 8.55639e-10 7.23108e-10 5.35767e-10
"15" 4.26075e-10 1.26564e-10 4.48939e-11 1.73934e-10 2.64071e-11 2.17731e-11 -2.19947e-11 -2.88771e-11 -7.19518e-11 2.1907e-10 3.75255e-09 1.20103e-09 4.47558e-09 -2.21861e-09 4.13759e-08 2.69336e-09 8.96197e-10 2.0048e-09 -1.64131e-09 3.35114e-08 2.59044e-08 1.01148e-09 2.44015e-10 8.41356e-10 -1.81003e-10 1.51999e-08 9.36643e-09 4.51582e-09 6.96787e-10 1.83585e-10 2.74996e-10 -1.11803e-10 1.18894e-08 6.82228e-09 3.00284e-09 1.83527e-09
"16" 9.93457e-10 5.91033e-10 3.36337e-10 9.82614e-10 4.29994e-10 4.55838e-10 -8.45462e-10 -3.51393e-10 -2.95032e-10 -2.6675e-12 4.56212e-09 2.26511e-09 2.88844e-09 5.15858e-10 2.69336e-09 6.6681e-09 3.40375e-09 4.40365e-09 8.98824e-10 3.78642e-09 5.32342e-09 1.95728e-09 9.08676e-10 1.12093e-09 -1.44471e-10 2.37685e-09 3.39374e-09 1.41874e-09 1.90898e-09 8.58997e-10 9.8119e-10 -4.35646e-11 1.98321e-09 2.85077e-09 1.22632e-09 1.0354e-09
"17" 5.27717e-10 5.80618e-10 4.81009e-10 5.92029e-10 5.0473e-10 3.45615e-10 -2.92555e-10 -5.54883e-10 -3.51162e-10 -1.40667e-10 2.24001e-09 3.7635e-09 2.76655e-09 5.58986e-10 8.96197e-10 3.40375e-09 5.81122e-09 4.28854e-09 8.84559e-10 1.5402e-09 2.73712e-09 8.99226e-10 1.26013e-09 9.13674e-10 2.51542e-11 1.13907e-09 1.66914e-09 7.69706e-10 8.60511e-10 1.2337e-09 8.25747e-10 8.2353e-11 7.93678e-10 1.16362e-09 6.33289e-10 4.95968e-10
"18" 7.1539e-10 5.28824e-10 3.15539e-10 2.29817e-09 1.31226e-09 5.49857e-09 2.08922e-11 -1.78642e-10 -4.06573e-09 -3.15286e-09 2.93754e-09 2.805e-09 1.66831e-08 4.43033e-09 2.0048e-09 4.40365e-09 4.28854e-09 2.39084e-08 7.02693e-09 2.80668e-09 4.01404e-09 1.06692e-09 8.8759e-10 5.15815e-09 1.01664e-09 1.86329e-09 2.73756e-09 8.29584e-10 9.49854e-10 8.05955e-10 4.60784e-09 1.09398e-09 1.37582e-09 2.07763e-09 6.1285e-10 4.05342e-10
"19" 1.58778e-10 1.42625e-10 8.36801e-11 6.27288e-10 3.77531e-10 1.67351e-09 1.63721e-09 8.54512e-10 9.59457e-10 -9.04011e-09 6.20516e-10 5.90438e-10 4.50839e-09 1.33049e-08 -1.64131e-09 8.98824e-10 8.84559e-10 7.02693e-09 2.10531e-08 -3.37134e-09 -6.47456e-09 3.87887e-10 2.93714e-10 1.4207e-09 3.93559e-09 1.10248e-09 1.35077e-09 8.8463e-10 3.4468e-10 2.63561e-10 1.31923e-09 3.92893e-09 1.00543e-09 1.32868e-09 7.98208e-10 7.07425e-10
"20" 4.84378e-10 1.61907e-10 5.51279e-11 1.83411e-10 4.60393e-11 -2.01139e-11 -1.42109e-10 -7.43425e-11 -6.31067e-11 3.86424e-10 3.70769e-09 1.64675e-09 4.01238e-09 -3.36591e-09 3.35114e-08 3.78642e-09 1.5402e-09 2.80668e-09 -3.37134e-09 3.86431e-08 4.11713e-08 1.07708e-09 3.91534e-10 6.71754e-10 -4.2783e-10 1.18131e-08 1.17538e-08 3.40187e-09 9.06481e-10 3.17216e-10 3.51846e-10 -3.98807e-10 1.15605e-08 1.09307e-08 3.05077e-09 2.62919e-09
